date,vibration_mm_s,current_a,voltage_v,power_factor,temperature_c,runtime_hours,bearing_condition,health_status,failure_mode
2024-11-19,4.93655378392243,102.98752908365688,411.24104474952406,0.8286821201897228,69.19222854598378,5328,Good,Critical,Bearing failure
2024-11-28,4.718557533669934,98.81931473008922,404.390725504957,0.8196089006452784,71.28497273280554,5476,Worn,Critical,Bearing failure
2024-12-02,4.581865045168305,99.75804393609084,410.4814906963493,0.8662179640860801,59.50480104420099,5551,Good,Critical,Bearing failure
2024-12-03,5.053839694230782,95.35382702701608,416.00579827936417,0.8641643935773071,64.25547513147961,5568,Fair,Critical,Bearing failure
2024-12-04,4.833346900737638,95.25096343377476,419.3564864872863,0.7827010159876625,66.33189789773206,5583,Fair,Critical,Bearing failure
2024-12-05,5.589464499529143,89.99668675394426,411.61127514737575,0.8756953924829457,66.74790890969798,5605,Fair,Critical,Bearing failure
2024-12-06,4.87531504963678,104.89187130147664,418.1736073428089,0.9054849920978112,68.04909328464257,5624,Good,Critical,Bearing failure
2024-12-07,4.6593711726907285,106.72573701202732,424.49940967447606,0.8433683126808713,61.27735347664679,5641,Fair,Critical,Bearing failure
2024-12-08,5.413540334643487,98.796188360464,404.1366522699298,0.8923710838575211,63.62335907023039,5651,Good,Critical,Bearing failure
2024-12-09,4.89473335884792,103.31980330569014,415.9524983988953,0.885472590856952,64.27256814715078,5667,Good,Critical,Bearing failure
2024-12-10,5.276552899088042,97.40453322416084,418.6940524044375,0.8807683742006527,61.922806489777024,5681,Fair,Critical,Bearing failure
2024-12-11,5.642991058087516,94.64036554885952,419.0402889914057,0.868364365670067,75.94091838397561,5697,Worn,Critical,Bearing failure
2024-12-12,5.0682670088140735,96.50683203881802,414.90290197056135,0.8348410108582862,70.89970950971025,5705,Fair,Critical,Bearing failure
2024-12-14,5.287775390731264,98.31178276809987,415.3502608155659,0.9080939151304096,62.563234329047134,5739,Good,Critical,Bearing failure
2024-12-15,5.539184491367393,109.7519762978243,417.5054708496992,0.8594790808299372,72.3552304628357,5763,Good,Critical,Bearing failure
2024-12-17,6.266829272581479,98.62551485372308,419.7643727360147,0.9306139128994324,74.22457226792024,5792,Fair,Critical,Bearing failure
2024-12-18,6.479982264685697,107.42127491071892,415.377168194508,0.7699017094051416,66.56968755935026,5802,Worn,Critical,Bearing failure
2024-12-19,5.318376702341904,121.70942717497816,414.1205709378383,0.8561602403392242,70.70742688020233,5821,Worn,Critical,Bearing failure
2024-12-20,5.841801223186227,116.95051040430752,411.8867531913277,0.8597303727618621,64.38764707150976,5843,Worn,Critical,Bearing failure
2024-12-21,5.239988744389647,93.88230909094716,414.8148160147579,0.828534888774137,64.78789510063072,5862,Fair,Critical,Bearing failure
2024-12-22,5.276841268164082,99.16894427371304,407.476398129845,0.8880027981844801,68.81219876467252,5886,Good,Critical,Bearing failure
2024-12-23,5.331224250267535,96.90790922950136,411.2392179720471,0.865958725520959,75.25225223011572,5894,Worn,Critical,Bearing failure
2024-12-24,5.202413765177127,101.15026079147415,414.1993360221668,0.8835670038225233,69.76598314118844,5907,Worn,Critical,Bearing failure
2024-12-25,5.844015334130591,96.80946064333382,411.01987071598256,0.90380035692993,68.95655824335972,5926,Good,Critical,Bearing failure
2024-12-26,7.250595342876505,99.3933918618538,411.45796616544766,0.7743142803693586,59.98430161872027,5940,Fair,Critical,Bearing failure
2024-12-27,5.587932028497255,102.67126651011483,417.54362511614966,0.7709404648983933,73.62519157038057,5948,Worn,Critical,Bearing failure
2024-12-28,6.218469474158281,101.4679301198555,423.0611031412771,0.8948419657932766,67.95734676047084,5957,Good,Critical,Bearing failure
2024-12-29,6.094403887292357,78.48184598670696,411.4042334037879,0.8394434880586152,64.51410236424408,5977,Fair,Critical,Bearing failure
2024-12-30,6.554371516453848,100.76851882958768,413.8757200909596,0.817499870958827,70.44327335983364,5991,Worn,Critical,Bearing failure
2024-12-31,6.9209703247847045,89.09600922557154,422.05466189873135,0.8450705933857869,69.84424811472424,6007,Fair,Critical,Bearing failure
2025-01-01,7.134107211628279,102.33216131263502,419.7656831695662,0.8643562082600912,66.83781312679781,6017,Good,Critical,Bearing failure
2025-01-02,7.040751762603051,88.56273792679337,415.5427985288826,0.8483385004677769,69.0094157136373,6031,Good,Critical,Bearing failure
2025-01-03,6.875731244280535,81.1815095450236,412.2563754612952,0.8546422450570557,70.999281959987,6053,Good,Critical,Bearing failure
2025-01-04,6.506162429537022,112.657078408647,410.6691257589275,0.8984728600263369,72.48597180935843,6063,Good,Critical,Bearing failure
2025-01-05,6.776886345078099,117.75310892609512,409.0318158412176,0.8959577086805001,75.5029115902149,6083,Fair,Critical,Bearing failure
2025-01-06,6.844689895461677,113.92465300064327,413.7497674270052,0.8644346814639928,71.9516091938561,6093,Worn,Critical,Bearing failure
2025-01-07,7.192845629264727,108.10808273159782,418.9674436027611,0.7625734013380909,77.32170121439076,6115,Worn,Critical,Bearing failure
2025-01-08,6.508754005982163,110.32546204341658,420.6335256841379,0.79545167848924,68.89592856022708,6133,Worn,Critical,Bearing failure
2025-01-09,6.867147665757033,97.85078969711265,413.4598285790713,0.888983026613467,77.65154373059804,6155,Good,Critical,Bearing failure
2025-01-10,8.197841905394977,94.37831973421696,413.9538906312774,0.7658280903889525,67.22064966751906,6177,Good,Critical,Bearing failure
2025-01-11,8.062425816548728,116.15582823548232,408.8282556406004,0.8203767870423553,71.26797121520536,6193,Worn,Critical,Bearing failure
2025-01-12,7.800080579409803,91.90396480078354,417.1203052223205,0.8263080326464541,71.47773864560861,6211,Worn,Critical,Bearing failure
2025-01-13,8.013142124001849,100.06422269810938,412.8180705473672,0.8445195098037085,71.25818520397333,6229,Fair,Critical,Bearing failure
2025-01-14,7.634994485058936,97.41203937332898,422.9932358525236,0.878045972397062,70.37259840985419,6243,Worn,Critical,Bearing failure
2025-01-15,8.24847720225537,96.6618051024399,420.8656231879332,0.8684821096099047,71.46348927997886,6253,Fair,Critical,Bearing failure
2025-01-16,8.203858462905139,84.29123847931501,409.366162655451,0.7903037496800472,72.86471547381853,6274,Good,Critical,Bearing failure
2025-01-17,8.926257499742546,122.31300146192632,418.1902555072038,0.8750422237472228,63.2947113292363,6297,Worn,Critical,Bearing failure
2025-01-18,7.86866310013299,92.1221624809176,411.8957620087445,0.8415928090707605,70.08954711151436,6310,Good,Critical,Bearing failure
2025-01-19,7.230350094812107,107.47910256117534,409.636284871301,0.8619623432055574,82.97041334874987,6328,Worn,Critical,Bearing failure
2025-01-20,7.840307704206789,74.69712477253671,413.5699788905994,0.9050479817499284,82.54173727110297,6336,Fair,Critical,Bearing failure
2025-01-21,7.765225202773792,104.9669922323652,412.67344771609976,0.8447025822847932,86.12171673508519,6355,Good,Critical,Bearing failure
2025-01-22,7.708514835802424,102.53739661494572,417.3384658588272,0.9042893162469672,73.53991576735447,6370,Good,Critical,Bearing failure
2025-01-23,8.694025269752052,96.08351432578208,416.3456347062256,0.8328403862251295,76.30785944928026,6389,Good,Critical,Bearing failure
2025-01-24,8.435194831978183,103.77100393902188,414.8536859315751,0.9063025125386084,73.09303138205757,6402,Good,Critical,Bearing failure
2025-01-25,7.813483765896559,112.61921500713991,410.4713384956869,0.817311683067559,70.52169352978254,6425,Worn,Critical,Bearing failure
2025-01-26,9.46721904658541,78.64325786021304,430.6887426683,0.9028028404533026,74.7661945706458,6440,Good,Critical,Bearing failure
2025-01-27,8.832552999691856,102.85554074857656,417.6056121418967,0.8822607792975028,76.57802233001725,6450,Fair,Critical,Bearing failure
2025-01-28,8.984790340627626,98.02661579692672,414.24363358173247,0.8402545859823659,79.61885048433533,6462,Fair,Critical,Bearing failure
2025-01-29,9.31677836114043,70.5961136533572,418.2795038826488,0.8597368097359387,74.0064562177705,6473,Good,Critical,Bearing failure
2025-01-30,8.905740773455557,111.24112719986012,419.7376323106143,0.8113561166088196,76.28526143562267,6488,Good,Critical,Bearing failure
2025-01-31,8.694171632729358,86.20381835211069,411.86641387705015,0.8931196736191379,79.16562522688042,6500,Worn,Critical,Bearing failure
2025-02-01,9.516542710048649,107.25095786847996,417.5808914355748,0.8179259202388524,76.7096127233697,6519,Worn,Critical,Bearing failure
2025-02-02,9.740204762613844,107.54291329813574,420.9445668573732,0.8854151923600532,76.45724103770792,6543,Fair,Critical,Bearing failure
2025-02-03,9.955075119158217,99.7347874075094,410.59062674386143,0.8418466518028118,71.12548677596776,6556,Worn,Critical,Bearing failure
